100000 2 2 
C	E	0.167402	0.364014
B	E	0.402626	0.976392
A	F	0.57328	0.385376
A	F	0.554123	0.677943
A	E	0.891004	0.456171
C	E	0.635342	0.626786
A	F	0.535836	0.400974
B	E	0.395857	0.409531
A	G	0.34222	0.490301
C	G	0.141479	0.173197
C	E	0.79601	0.711804
A	E	0.851322	0.808629
D	F	0.299854	0.191654
A	G	0.751411	0.092023
A	F	0.305897	0.908966
C	E	0.527248	0.271229
A	F	0.645859	0.717115
C	E	0.357093	0.271265
A	G	0.324817	0.456711
B	H	0.01702	0.639381
B	E	0.605437	0.731035
A	H	0.252093	0.155142
C	E	0.398163	0.216314
D	E	0.097703	0.397171
A	H	0.521222	0.00614
A	E	0.590287	0.184942
C	E	0.295464	0.429965
B	F	0.090609	0.672836
A	E	0.562582	0.247187
A	F	0.677998	0.826348
C	E	0.145849	0.878624
A	E	0.707189	0.501378
B	F	0.25609	0.770473
B	E	0.68381	0.810901
B	E	0.151322	0.304745
A	G	0.440479	0.589338
A	H	0.333661	0.66496
D	E	0.779889	0.425037
A	E	0.601948	0.313248
A	E	0.847382	0.522701
A	E	0.596681	0.89174
B	E	0.199437	0.814195
A	G	0.364	0.931032
C	E	0.851321	0.414509
B	E	0.961555	0.277313
A	E	0.95544	0.361034
A	H	0.284879	0.579622
C	F	0.259805	0.154461
A	G	0.391264	0.306008
A	F	0.983117	0.412885
A	G	0.278938	0.754132
D	E	0.840497	0.272736
A	E	0.911613	0.40309
A	E	0.726983	0.323323
B	F	0.307023	0.469526
B	F	0.05674	0.840974
C	E	0.470818	0.205635
A	E	0.529379	0.925868
A	G	0.972815	0.183717
A	G	0.508572	0.155468
A	E	0.757928	0.151216
C	E	0.251654	0.353233
A	H	0.342602	0.700785
C	E	0.538909	0.486134
A	F	0.695174	0.145245
A	E	0.80175	0.407122
C	F	0.700686	0.451021
B	E	0.866275	0.310362
B	G	0.098617	0.452626
C	E	0.273332	0.463991
A	G	0.597205	0.054182
A	F	0.449772	0.6411
A	G	0.663401	0.733959
A	H	0.358313	0.292743
A	F	0.585745	0.022324
A	G	0.406808	0.356453
C	E	0.298561	0.499713
B	E	0.362251	0.929121
B	F	0.274343	0.788081
B	E	0.826872	0.39986
A	F	0.562836	0.852143
D	F	0.710733	0.551611
D	F	0.3802	0.647329
B	G	0.949611	0.513725
A	E	0.369544	0.51875
B	E	0.480479	0.206412
C	E	0.34086	0.760945
A	E	0.66906	0.812674
C	G	0.564167	0.465823
C	F	0.172248	0.570686
C	E	0.233795	0.747474
B	E	0.541458	0.581043
A	E	0.670294	0.770133
C	E	0.928732	0.508477
A	E	0.351116	0.638884
A	G	0.372587	0.492392
D	E	0.178318	0.335661
B	F	0.065347	0.436982
A	F	0.644114	0.440316
A	F	0.518156	0.298361
A	E	0.886785	0.393924
B	F	0.709641	0.488458
A	E	0.482953	0.399333
B	F	0.660868	0.755076
A	E	0.800106	0.683967
C	E	0.363111	0.327306
A	E	0.766178	0.734685
A	F	0.549314	0.922844
B	F	0.444766	0.439098
A	E	0.802421	0.304094
B	F	0.385746	0.339039
A	G	0.503133	0.406762
A	F	0.277335	0.837976
D	F	0.517989	0.145636
B	E	0.534619	0.569149
C	E	0.440806	0.806643
A	G	0.327581	0.363186
B	E	0.405949	0.690941
C	F	0.070947	0.859851
A	G	0.356415	0.769301
A	F	0.656493	0.622219
A	E	0.289845	0.742288
B	F	0.159116	0.445244
A	F	0.702399	0.712397
C	F	0.99749	0.537549
C	E	0.395286	0.182597
A	E	0.992012	0.113645
A	E	0.516346	0.57255
B	G	0.322955	0.122879
A	E	0.809831	0.798388
B	E	0.988091	0.251719
D	E	0.952719	0.634521
A	F	0.593157	0.576771
A	H	0.472142	0.132995
C	E	0.328678	0.102025
B	E	0.815531	0.645651
A	E	0.565404	0.55603
A	F	0.601724	0.080639
A	G	0.581756	0.532672
B	F	0.465914	0.149423
A	G	0.227512	0.541672
A	H	0.225119	0.947791
B	G	0.250535	0.125268
A	H	0.725095	0.518624
B	H	0.561624	0.736247
B	F	0.272006	0.022558
C	E	0.236763	0.432873
B	E	0.289375	0.376652
D	E	0.735888	0.369007
A	E	0.825594	0.384518
C	F	0.824412	0.500243
D	E	0.933421	0.043168
A	E	0.715707	0.38066
A	F	0.410878	0.134699
C	E	0.815117	0.666975
A	E	0.543692	0.429401
C	E	0.890977	0.21572
A	E	0.849405	0.36201
B	E	0.792121	0.249622
D	E	0.717249	0.585476
A	H	0.466424	0.237851
A	E	0.72091	0.864149
C	F	0.038636	0.955455
D	E	0.181846	0.924381
C	G	0.30426	0.023054
A	E	0.420023	0.699874
A	G	0.306144	0.305621
A	G	0.877259	0.201887
A	H	0.275816	0.451063
B	E	0.575915	0.783457
A	F	0.954185	0.225017
C	E	0.655788	0.105363
C	E	0.72775	0.327936
A	F	0.795099	0.010621
B	G	0.834694	0.496483
B	E	0.8836	0.657774
A	G	0.785927	0.386331
A	E	0.596395	0.494934
B	F	0.298277	0.824422
B	G	0.538986	0.574862
B	E	0.640982	0.408364
A	G	0.8423	0.444696
B	E	0.722792	0.651876
A	F	0.98294	0.600518
A	E	0.55251	0.875093
D	E	0.351767	0.581489
D	E	0.070361	0.946818
C	E	0.263099	0.596134
C	G	0.650811	0.198877
A	H	0.374509	0.414595
A	E	0.91971	0.735915
C	G	0.326381	0.758392
D	E	0.822313	0.36925
A	E	0.378498	0.831175
D	F	0.425086	0.511568
D	E	0.987757	0.614403
B	E	0.788563	0.712213
A	E	0.666453	0.522107
D	F	0.61743	0.787805
B	E	0.7906	0.304838
A	E	0.872212	0.270163
A	G	0.704288	0.091064
A	E	0.497636	0.221484
A	F	0.385846	0.730516
B	G	0.532129	0.570553
D	F	0.629048	0.782864
B	E	0.249708	0.881226
B	H	0.662525	0.386001
B	G	0.638672	0.973351
B	E	0.762618	0.884339
D	E	0.321918	0.916483
B	F	0.541655	0.37193
C	E	0.22729	0.861169
A	E	0.823023	0.656107
A	H	0.070291	0.897691
B	F	0.291793	0.510251
A	F	0.337848	0.523768
B	E	0.667994	0.027257
A	G	0.601048	0.142185
A	H	0.071579	0.87157
A	E	0.791816	0.660859
A	F	0.800355	0.212279
B	F	0.734628	0.046158
A	E	0.883717	0.343932
A	G	0.057424	0.654116
B	G	0.543743	0.035251
B	H	0.378836	0.260361
B	E	0.855885	0.361717
B	G	0.735116	0.51616
A	G	0.395366	0.740752
B	G	0.300078	0.30592
A	F	0.425199	0.75643
B	G	0.555425	0.255627
B	F	0.339759	0.804755
B	E	0.54838	0.978178
B	E	0.564508	0.419183
A	F	0.67052	0.324488
A	H	0.101173	0.542414
B	F	0.890262	0.418012
C	F	0.511178	0.360083
B	E	0.701055	0.104448
A	F	0.404734	0.364455
D	G	0.213795	0.794661
A	F	0.88835	0.255892
A	F	0.314908	0.49453
A	G	0.967843	0.081297
A	E	0.841435	0.463792
D	E	0.776866	0.725898
A	F	0.873711	0.191395
A	F	0.63517	0.833479
A	F	0.758704	0.768854
A	E	0.733163	0.597021
A	G	0.273497	0.746818
A	H	0.315897	0.481714
C	E	0.934628	0.435105
A	H	0.557174	0.095789
A	G	0.606249	0.290933
A	F	0.667372	0.659559
B	F	0.061796	0.790228
A	F	0.885902	0.242834
A	F	0.924912	0.306521
C	F	0.945672	0.549741
A	E	0.737146	0.477382
A	F	0.577395	0.637507
A	E	0.536416	0.59329
B	E	0.57005	0.261516
C	F	0.144444	0.410755
D	E	0.073815	0.689687
A	E	0.826533	0.990453
A	F	0.465318	0.309522
A	F	0.771526	0.443078
A	E	0.843226	0.710293
B	F	0.850043	0.173037
B	E	0.427236	0.75343
A	H	0.089185	0.893722
D	F	0.073882	0.652567
A	E	0.883738	0.301615
A	H	0.142445	0.482152
B	E	0.44419	0.679232
B	G	0.487322	0.253661
C	E	0.406057	0.709846
B	E	0.203349	0.971727
B	G	0.225398	0.380992
A	G	0.47497	0.56377
A	E	0.212927	0.269843
B	E	0.457722	0.374822
A	F	0.106165	0.854052
B	G	0.684053	0.153716
B	E	0.878391	0.058026
A	F	0.507816	0.710474
C	E	0.634522	0.368875
A	E	0.670189	0.349793
B	E	0.954254	0.364813
B	H	0.398132	0.513285
A	F	0.176876	0.400237
D	F	0.220094	0.466877
A	F	0.781082	0.456921
B	E	0.811896	0.275417
A	G	0.496741	0.153402
C	E	0.392317	0.818854
A	G	0.723663	0.582093
B	E	0.818841	0.183247
A	E	0.305899	0.897355
A	G	0.981598	0.197397
A	F	0.798056	0.251855
B	E	0.85767	0.133204
A	E	0.586266	0.486257
A	E	0.126911	0.633278
D	E	0.79908	0.713197
A	E	0.815666	0.483276
A	G	0.163561	0.768298
A	E	0.589083	0.825468
B	E	0.773919	0.052705
C	H	0.39543	0.407978
B	E	0.643755	0.009689
B	E	0.806928	0.545707
B	F	0.003723	0.798211
A	F	0.210544	0.287973
D	E	0.36071	0.508283
A	F	0.477399	0.891185
A	E	0.679695	0.368945
A	F	0.243818	0.899705
C	E	0.473279	0.386464
A	F	0.444735	0.189075
D	E	0.289098	0.5125
B	E	0.522287	0.743133
A	E	0.157036	0.488124
B	F	0.609633	0.062315
C	E	0.894895	0.35304
A	E	0.6994	0.583073
D	H	0.225499	0.697247
A	G	0.537701	0.667258
B	E	0.661912	0.87742
A	E	0.044645	0.439748
B	G	0.273995	0.963109
A	H	0.409111	0.686149
D	G	0.561931	0.317454
D	E	0.898051	0.507982
A	E	0.02384	0.999466
A	E	0.980514	0.076635
A	G	0.38362	0.962698
D	E	0.294136	0.921873
A	E	0.486159	0.335249
B	F	0.417398	0.868888
A	G	0.04931	0.407683
A	F	0.393717	0.611587
A	F	0.704361	0.00542
A	E	0.523845	0.544173
B	F	0.512581	0.768537
A	F	0.646126	0.462698
B	E	0.592783	0.927791
A	E	0.576263	0.888674
A	F	0.368064	0.510624
A	F	0.619047	0.046223
A	F	0.825423	0.544265
A	E	0.886537	0.574055
A	E	0.470013	0.907185
A	H	0.447273	0.293277
A	F	0.880628	0.167373
B	E	0.744986	0.514603
A	G	0.576925	0.548205
C	E	0.340396	0.047884
A	E	0.44189	0.989889
D	H	0.174536	0.449981
D	E	0.871416	0.382143
C	E	0.121313	0.918098
C	G	0.312477	0.321142
D	E	0.200653	0.110025
B	G	0.370396	0.913395
C	E	0.806173	0.406272
A	F	0.591879	0.908431
D	F	0.286688	0.733997
A	G	0.863936	0.481319
A	G	0.805743	0.667575
A	E	0.733288	0.727194
A	H	0.514948	0.171443
A	E	0.985495	0.546198
A	H	0.15169	0.882018
B	E	0.841565	0.015176
A	F	0.971558	0.198793
C	E	0.280239	0.979365
B	G	0.26762	0.263697
A	E	0.436941	0.948008
A	G	0.050835	0.652047
C	G	0.134178	0.852351
D	F	0.717515	0.511387
A	F	0.019525	0.579801
C	G	0.110566	0.578553
A	G	0.530697	0.501812
A	H	0.168293	0.751415
B	E	0.877193	0.164335
C	F	0.531044	0.277882
B	F	0.953363	0.066083
B	F	0.585285	0.152108
B	F	0.452744	0.308062
A	E	0.930407	0.227426
D	F	0.418645	0.787327
A	F	0.088463	0.413529
A	E	0.906254	0.425314
A	F	0.603315	0.642902
A	G	0.298904	0.137325
A	E	0.896562	0.834483
A	G	0.38067	0.514366
A	F	0.477612	0.888431
A	H	0.141597	0.439332
A	F	0.609935	0.290419
C	F	0.326793	0.456137
C	G	0.072791	0.876606
B	F	0.146069	0.576732
A	G	0.120684	0.443478
A	F	0.571238	0.716827
A	E	0.317397	0.887912
A	H	0.709703	0.228737
A	H	0.500883	0.367
A	F	0.609007	0.685246
A	E	0.353208	0.353981
A	H	0.582226	0.707324
D	E	0.420229	0.455371
A	H	0.042758	0.650526
A	E	0.57037	0.756557
A	H	0.613633	0.412119
B	E	0.632194	0.179801
A	E	0.988427	0.28111
C	F	0.25562	0.211895
B	E	0.608836	0.210446
B	F	0.723387	0.860851
C	E	0.517675	0.463804
A	F	0.405378	0.753098
A	E	0.750465	0.200177
C	E	0.20928	0.615258
A	H	0.28174	0.505153
D	F	0.255495	0.481125
A	H	0.153505	0.614427
A	E	0.464475	0.214602
C	E	0.651986	0.900652
A	E	0.746109	0.690333
A	E	0.632834	0.641007
A	G	0.139651	0.93985
A	F	0.434486	0.898507
C	E	0.611368	0.063934
B	F	0.697209	0.434289
C	E	0.235894	0.639163
B	F	0.201645	0.283688
B	F	0.975115	0.538567
A	G	0.912536	0.425832
B	G	0.07298	0.515173
A	H	0.531381	0.237088
B	E	0.555172	0.444432
B	E	0.464555	0.963249
A	H	0.001809	0.862252
B	E	0.140019	0.657784
A	G	0.299443	0.525924
A	E	0.440599	0.863266
A	F	0.867681	0.335221
A	E	0.69057	0.623398
B	G	0.759384	0.231735
A	G	0.2255	0.822203
A	G	0.267135	0.076045
A	F	0.619427	0.71522
A	E	0.235258	0.680622
A	F	0.883282	0.888046
A	F	0.709908	0.864572
D	F	0.021394	0.794874
B	F	0.457957	0.625557
A	E	0.301154	0.666144
A	H	0.749698	0.274699
A	F	0.637787	0.593976
B	G	0.162046	0.783557
A	E	0.652777	0.498491
B	E	0.031211	0.429942
C	E	0.637694	0.933333
B	E	0.25349	0.031378
B	F	0.512924	0.595491
A	E	0.85041	0.151261
A	E	0.950341	0.497472
A	E	0.578056	0.809758
D	E	0.572095	0.034362
B	E	0.694763	0.751837
C	F	0.201676	0.160309
A	E	0.934553	0.123527
B	E	0.82611	0.519027
C	F	0.024985	0.339611
A	E	0.91307	0.952009
B	F	0.435044	0.735864
C	F	0.447093	0.994435
A	E	0.32433	0.479364
A	G	0.425024	0.509312
A	H	0.370092	0.533608
B	E	0.437941	0.939569
B	E	0.453281	0.865951
B	G	0.546398	0.504836
A	F	0.156406	0.746874
D	E	0.824082	0.379995
A	E	0.38532	0.520212
B	E	0.511877	0.263967
A	F	0.282357	0.192147
A	E	0.977326	0.530382
D	E	0.605407	0.494455
D	E	0.91657	0.536505
D	E	0.530474	0.635353
A	F	0.605731	0.54083
A	G	0.212014	0.384839
C	F	0.995551	0.342254
B	H	0.208429	0.668215
A	E	0.406343	0.516819
B	F	0.479198	0.683868
A	E	0.889276	0.179763
B	G	0.974988	0.521149
A	F	0.049312	0.534244
A	E	0.73987	0.64229
A	H	0.487038	0.466311
A	F	0.544298	0.599551
C	F	0.428472	0.982687
A	E	0.436325	0.726874
A	G	0.469106	0.213793
B	H	0.246663	0.777373
B	H	0.228626	0.504839
A	G	0.056816	0.45998
B	E	0.472099	0.99533
B	E	0.683513	0.455803
A	H	0.190112	0.492571
A	F	0.759198	0.607031
B	E	0.68362	0.190307
A	G	0.0751	0.558728
D	E	0.894714	0.124766
B	E	0.905453	0.078025
B	E	0.91544	0.486074
A	E	0.645396	0.004906
A	E	0.918148	0.442595
A	F	0.032713	0.705234
A	E	0.254088	0.777678
C	E	0.352852	0.859915
A	H	0.530887	0.055463
B	F	0.075509	0.864687
A	E	0.460174	0.580886
A	G	0.698611	0.351056
A	E	0.690883	0.18042
B	H	0.386495	0.441405
A	F	0.737812	0.24267
C	E	0.75174	0.799859
A	G	0.016494	0.859561
B	F	0.807874	0.762593
A	G	0.277104	0.522223
A	E	0.30969	0.364169
A	F	0.931937	0.054883
A	G	0.930508	0.029241
A	E	0.778106	0.532237
C	G	0.321135	0.424349
D	G	0.521856	0.136162
B	E	0.592982	0.408308
B	E	0.892992	0.448643
A	E	0.675317	0.671474
A	E	0.252755	0.016446
A	G	0.454128	0.307802
A	H	0.958412	0.520943
B	E	0.158782	0.547424
A	E	0.533737	0.821532
A	F	0.482706	0.780766
A	G	0.714953	0.338654
B	E	0.700934	0.295096
C	F	0.080681	0.176846
A	H	0.35806	0.645621
D	E	0.97207	0.619992
A	H	0.365474	0.080607
A	F	0.811415	0.773609
B	F	0.370115	0.627181
B	G	0.318647	0.550838
A	G	0.46386	0.945609
C	E	0.819281	0.232262
A	E	0.775698	0.093816
C	F	0.774254	0.531167
B	E	0.352023	0.524441
B	H	0.448799	0.010094
C	E	0.198786	0.815283
A	F	0.623491	0.620975
C	F	0.080637	0.777994
A	F	0.349232	0.526452
A	G	0.918058	0.249696
A	E	0.372025	0.744322
B	E	0.899215	0.008618
A	H	0.372049	0.065349
C	E	0.753683	0.247049
C	E	0.918685	0.189675
B	E	0.917063	0.109471
A	E	0.587933	0.557521
A	F	0.825808	0.316249
A	G	0.604098	0.079685
C	G	0.011505	0.654787
B	H	0.426084	0.684106
A	F	0.542568	0.85501
B	F	0.363953	0.496068
A	E	0.441371	0.278338
C	E	0.967825	0.183474
A	F	0.471362	0.994042
C	E	0.556659	0.282801
C	G	0.069894	0.245171
A	F	0.688096	0.356704
A	F	0.677529	0.702673
C	E	0.663291	0.845739
A	F	0.266823	0.434715
B	G	0.226998	0.654904
C	E	0.786228	0.389644
A	G	0.59086	0.488672
A	E	0.807627	0.238987
B	E	0.535026	0.452793
A	E	0.146067	0.672733
B	E	0.785229	0.857995
B	F	0.565676	0.138325
A	E	0.534968	0.548232
C	F	0.144033	0.088703
A	G	0.057887	0.666031
A	E	0.660945	0.744385
D	G	0.409294	0.194757
A	F	0.158557	0.913396
B	E	0.530312	0.029866
C	E	0.240007	0.626046
C	E	0.755194	0.616278
B	F	0.386577	0.424953
B	E	0.771082	0.187096
A	E	0.40284	0.291364
A	G	0.232113	0.527106
B	G	0.167011	0.67021
B	E	0.485445	0.609242
B	F	0.671155	0.386215
B	E	0.007579	0.506557
A	E	0.560773	0.022361
C	E	0.3137	0.352387
A	F	0.491762	0.452156
A	H	0.313999	0.234924
C	E	0.271238	0.412648
A	E	0.839518	0.937663
B	F	0.386293	0.146357
B	E	0.937856	0.221229
C	E	0.360513	0.736223
A	H	0.455214	0.759583
B	E	0.533563	0.481038
A	E	0.634668	0.210748
B	E	0.368782	0.191533
D	E	0.723012	0.583525
B	E	0.620245	0.475786
B	E	0.223345	0.814304
A	G	0.642586	0.371772
A	G	0.389539	0.57834
A	G	0.763418	0.018092
D	G	0.472138	0.382431
C	F	0.837738	0.308182
A	E	0.797264	0.172959
A	E	0.791399	0.433026
A	G	0.873538	0.3384
A	G	0.924958	0.205026
B	G	0.276635	0.399369
A	H	0.267774	0.240733
B	E	0.430932	0.543533
B	E	0.478193	0.969412
B	F	0.163287	0.793879
A	E	0.469164	0.105203
B	G	0.084088	0.690246
C	F	0.294635	0.601257
D	E	0.585328	0.21086
B	F	0.547519	0.882697
D	F	0.539169	0.267206
A	H	0.40592	0.257556
B	E	0.833867	0.087285
B	E	0.512126	0.058492
C	F	0.389916	0.807914
A	H	0.682175	0.111211
A	E	0.700147	0.660899
B	E	0.844531	0.337497
C	G	0.482655	0.169054
B	F	0.232326	0.133901
A	H	0.306495	0.634569
B	H	0.359698	0.993152
C	F	0.447244	0.34409
B	F	0.57174	0.12312
A	G	0.69024	0.147186
A	G	0.09177	0.343837
C	F	0.460366	0.386426
D	F	0.488332	0.071123
A	E	0.60944	0.643051
C	E	0.911669	0.527999
A	F	0.708318	0.779399
D	F	0.309466	0.748583
A	E	0.192978	0.526429
A	E	0.656468	0.550448
A	G	0.664472	0.337024
A	F	0.813064	0.283112
A	G	0.138007	0.404837
A	E	0.863425	0.226937
B	G	0.219635	0.837948
A	E	0.626002	0.431172
C	F	0.111355	0.803938
B	G	0.30195	0.852275
A	E	0.754533	0.033773
B	E	0.667205	0.914136
A	E	0.637222	0.414493
A	E	0.192539	0.934851
A	F	0.020134	0.272255
C	E	0.364513	0.777441
A	G	0.054329	0.394523
A	E	0.381844	0.674865
A	F	0.516558	0.256639
A	H	0.077712	0.250306
B	E	0.606435	0.637983
B	E	0.528199	0.712827
A	F	0.744636	0.506046
B	E	0.275669	0.624303
B	E	0.49179	0.356311
A	F	0.381026	0.758336
A	G	0.699115	0.741112
A	E	0.516007	0.530811
B	G	0.873732	0.628802
A	H	0.4277	0.435
A	E	0.52571	0.253619
B	H	0.554324	0.227483
A	E	0.954945	0.318261
B	F	0.095792	0.922991
A	F	0.457545	0.914591
D	E	0.728074	0.059663
C	H	0.352258	0.573379
B	G	0.314943	0.269066
B	H	0.053974	0.589374
B	G	0.615531	0.282334
C	F	0.789258	0.272698
B	E	0.243585	0.745365
A	E	0.350646	0.877813
A	F	0.674942	0.58803
A	H	0.267244	0.92492
A	F	0.454963	0.243424
A	E	0.662085	0.443073
D	E	0.377634	0.751334
A	G	0.073045	0.402663
B	E	0.310624	0.647204
D	E	0.999625	0.268735
A	H	0.078627	0.402391
B	E	0.575845	0.620299
A	F	0.148707	0.457281
A	G	0.41147	0.256193
A	F	0.787282	0.159503
B	E	0.902228	0.856791
A	F	0.261887	0.547394
A	F	0.682299	0.689303
A	F	0.68523	0.818421
A	E	0.730496	0.142638
A	F	0.543447	0.285362
B	E	0.979916	0.140453
D	E	0.599023	0.024029
B	G	0.44791	0.694086
A	F	0.306661	0.751608
B	G	0.389356	0.676868
B	E	0.560958	0.486043
B	F	0.165214	0.150556
A	F	0.709356	0.510192
A	E	0.624378	0.989393
A	G	0.121562	0.996339
A	G	0.547759	0.228726
A	G	0.12173	0.769656
A	F	0.698535	0.799443
C	E	0.634088	0.643341
B	E	0.163864	0.902158
A	E	0.246969	0.722741
C	E	0.472633	0.849647
B	E	0.409787	0.107381
C	E	0.335718	0.799565
C	F	0.423295	0.546371
A	H	0.603568	0.08873
A	G	0.588486	0.180218
A	F	0.698832	0.101252
C	H	0.824533	0.500023
A	H	0.011044	0.486788
A	E	0.232629	0.787423
A	G	0.551468	0.283056
A	E	0.175671	0.829802
B	G	0.504665	0.127437
A	F	0.574657	0.450094
B	E	0.543813	0.879961
A	H	0.529494	0.07159
D	E	0.294324	0.105997
A	G	0.382123	0.832078
C	E	0.025273	0.556774
A	H	0.924301	0.406981
B	E	0.864535	0.400773
A	E	0.531164	0.838617
A	G	0.363233	0.430542
B	E	0.759517	0.324052
B	G	0.15996	0.417203
B	E	0.242971	0.29294
B	E	0.602873	0.09178
C	F	0.805126	0.38469
B	E	0.40368	0.304888
A	G	0.35553	0.688157
D	E	0.894711	0.77738
A	G	0.60064	0.354615
B	E	0.520803	0.618787
A	E	0.649884	0.709359
A	F	0.074377	0.838383
A	H	0.575675	0.456753
B	F	0.123844	0.047525
A	G	0.57673	0.538682
B	G	0.688189	0.160851
B	E	0.456821	0.843193
B	F	0.704308	0.21091
A	E	0.571105	0.314422
A	E	0.789977	0.22256
D	E	0.305435	0.982357
A	G	0.333887	0.840776
B	F	0.072774	0.688921
B	G	0.14638	0.461705
A	E	0.696715	0.830775
D	E	0.025996	0.531288
C	E	0.825604	0.431296
A	F	0.401238	0.246057
B	E	0.477405	0.050446
B	H	0.238098	0.615781
B	E	0.86288	0.134002
B	H	0.583785	0.455211
D	F	0.184165	0.883853
B	E	0.564389	0.21729
A	F	0.084175	0.775781
A	G	0.169479	0.762371
D	E	0.491058	0.428993
C	G	0.318559	0.671992
B	E	0.925816	0.553335
A	E	0.509618	0.902648
C	E	0.471986	0.5684
A	G	0.075729	0.8166
A	F	0.063373	0.384145
C	E	0.565118	0.303379
C	E	0.461114	0.156953
D	F	0.318107	0.120607
A	H	0.641556	0.443283
B	E	0.785848	0.819183
A	E	0.346657	0.961791
A	E	0.581678	0.59828
A	H	0.276099	0.903831
C	F	0.333111	0.603128
D	E	0.654738	0.41381
C	E	0.466337	0.816442
A	E	0.653594	0.33662
B	F	0.678389	0.23888
B	F	0.642415	0.244913
A	F	0.506088	0.35594
C	E	0.616264	0.434418
A	E	0.714272	0.865942
A	G	0.125525	0.454273
C	E	0.669824	0.366127
D	E	0.45208	0.794315
A	F	0.653948	0.285068
A	H	0.070963	0.998041
A	G	0.174797	0.526622
A	F	0.864562	0.409939
A	F	0.638593	0.058471
A	H	0.439323	0.959725
A	E	0.441221	0.449162
A	F	0.070902	0.944662
B	E	0.942014	0.143558
B	H	0.004029	0.559945
B	F	0.938689	0.523844
B	F	0.144088	0.826099
D	F	0.30943	0.752646
D	E	0.403652	0.750095
B	E	0.040989	0.477306
B	E	0.448242	0.719683
A	F	0.593664	0.243366
A	G	0.324078	0.584344
B	F	0.296266	0.565386
B	H	0.622202	0.22405
B	E	0.169921	0.57146
A	F	0.366983	0.079007
B	G	0.146471	0.525016
A	F	0.537178	0.57133
B	F	0.881982	0.840346
D	G	0.016168	0.898061
C	F	0.542175	0.166885
A	E	0.491966	0.279151
B	E	0.012389	0.642234
B	E	0.714719	0.953608
A	G	0.783302	0.270461
A	F	0.846264	0.215301
A	E	0.76937	0.055487
A	F	0.213382	0.543172
D	E	0.317431	0.567385
D	E	0.715308	0.27767
A	G	0.513027	0.856919
B	E	0.208338	0.973329
B	E	0.65739	0.559122
A	F	0.643425	0.823752
B	F	0.141796	0.678865
B	E	0.717715	0.447648
B	H	0.570502	0.47885
B	F	0.412103	0.030778
D	E	0.823679	0.36911
D	H	0.050544	0.38868
A	H	0.111343	0.199589
B	E	0.689893	0.130914
A	F	0.891871	0.254424
A	F	0.264562	0.724418
A	G	0.163422	0.532119
B	E	0.426894	0.468015
D	E	0.513726	0.325222
A	E	0.802225	0.248965
A	G	0.226424	0.830893
A	E	0.975267	0.187708
A	E	0.653621	0.46984
C	H	0.832819	0.213914
B	E	0.36519	0.734832
A	G	0.252937	0.619794
A	E	0.386999	0.453839
A	F	0.601458	0.539506
B	F	0.044361	0.741773
A	F	0.108268	0.668033
C	E	0.175582	0.869217
A	G	0.289355	0.269009
A	E	0.979121	0.102756
B	F	0.336434	0.265729
B	F	0.479614	0.503304
A	E	0.533873	0.430295
B	F	0.477199	0.992424
B	E	0.683967	0.923797
A	F	0.499737	0.303159
C	F	0.545125	0.689594
A	E	0.585316	0.713731
A	E	0.253776	0.853387
C	E	0.627672	0.725852
B	F	0.545442	0.657115
C	F	0.486461	0.633955
D	E	0.973851	0.610464
C	G	0.191171	0.838376
A	H	0.181636	0.726386
A	F	0.287599	0.872476
A	F	0.541967	0.249479
B	F	0.113381	0.867164
A	F	0.677859	0.496105
A	F	0.645848	0.042133
B	F	0.95948	0.480275
A	E	0.837287	0.560614
D	F	0.325283	0.90456
A	F	0.127127	0.990158
D	E	0.341192	0.910157
B	E	0.683243	0.336788
A	E	0.679713	0.024821
A	F	0.889867	0.06696
A	F	0.963479	0.386133
A	E	0.379645	0.548761
A	F	0.391061	0.288111
C	G	0.241959	0.161539
B	F	0.101475	0.14854
A	E	0.745916	0.330618
B	E	0.986569	0.513776
A	E	0.778426	0.428482
A	G	0.513252	0.050765
A	E	0.529136	0.652223
B	G	0.50541	0.411681
B	G	0.561629	0.631708
B	E	0.881924	0.250652
C	E	0.30969	0.725265
B	E	0.90489	0.317913
A	G	0.512924	0.345371
B	F	0.425762	0.558868
C	F	0.59816	0.561248
B	F	0.348784	0.233091
B	H	0.135092	0.313735
B	E	0.767409	0.543814
A	E	0.771192	0.63861
A	E	0.688754	0.321006
A	H	0.656667	0.074932
A	E	0.272922	0.539111
B	E	0.471841	0.092005
B	G	0.077833	0.881889
B	F	0.405851	0.657164
A	E	0.582497	0.866383
B	F	0.656309	0.298325
A	E	0.98929	0.548903
B	E	0.369025	0.272596
C	F	0.979756	0.033308
B	E	0.516566	0.346879
B	E	0.278766	0.772062
A	G	0.616419	0.264991
A	H	0.734419	0.094694
C	G	0.379368	0.761911
A	E	0.107554	0.444778
C	E	0.41975	0.988237
A	G	0.444424	0.984332
B	E	0.56375	0.953877
A	F	0.884939	0.378503
A	F	0.980682	0.182952
A	F	0.929257	0.041856
C	G	0.183064	0.539597
B	E	0.000765	0.879046
A	G	0.662639	0.586279
A	E	0.893956	0.76911
A	E	0.964738	0.078996
A	E	0.854873	0.280687
C	E	0.099021	0.92288
A	F	0.589214	0.793212
D	E	0.405567	0.608631
A	E	0.707311	0.298177
C	E	0.733092	0.391814
B	F	0.528466	0.398592
D	E	0.192169	0.574258
