100000	2	3		
B	Y	0.463973	0	0.389637
A	E	0.651362	0	0
B	Y	0.868745	0	0
B	E	0	0.632884	0.608105
Z	Y	0	0.735312	0
B	Y	0	0	0
B	E	0	0	0.417696
Z	Y	0	0.135053	0
A	E	0.55064	0	0.6916
Z	Y	0.280115	0	0
A	Y	0.838717	0	0
Z	Y	0	0	0
Z	E	0.426195	0.366227	0
Z	Y	0.776023	0	0
Z	Y	0.923334	0	0.264004
A	E	0	0	0
A	Y	0.333487	0	0
A	Y	0	0	0
A	Y	0.336558	0	0.584206
Z	G	0	0	0.965711
A	Y	0	0	0.544295
B	E	0.776185	0	0
A	Y	0	0	0.60699
A	Y	0	0	0.342969
Z	F	0	0	0
Z	E	0.599321	0	0
Z	F	0	0	0
Z	E	0.751017	0.543595	0
Z	E	0.64192	0	0
Z	E	0	0	0.481938
Z	Y	0.318407	0	0
A	F	0.709159	0	0
Z	Y	0	0	0
Z	Y	0	0	0
C	Y	0.38501	0	0
A	E	0	0	0
A	F	0	0.574912	0
Z	E	0	0	0
A	E	0	0.735774	0.709852
Z	Y	0.500972	0	0.401345
C	Y	0.305588	0	0
C	Y	0.87142	0.049045	0.666642
Z	Y	0	0	0.281839
D	Y	0.992528	0.307805	0.7753
B	G	0	0.840466	0
Z	Y	0	0	0
D	Y	0	0	0.164861
Z	Y	0.473956	0	0
A	Y	0.87714	0.186114	0.64809
Z	Y	0.409933	0	0
B	Y	0.674898	0	0
D	Y	0.252159	0	0
B	F	0	0	0.363625
A	Y	0	0	0
Z	Y	0.805143	0	0
Z	Y	0	0	0.408757
A	Y	0.485942	0.410822	0.641306
Z	Y	0	0	0.670261
Z	Y	0	0.381698	0
A	Y	0	0.778391	0
Z	Y	0	0.471121	0.707164
Z	Y	0.805634	0	0
A	Y	0	0.693983	0
B	Y	0.605614	0.58996	0
A	G	0.361285	0	0.789304
A	E	0	0	0
B	Y	0.163633	0.588983	0.154907
C	Y	0.433003	0	0
Z	F	0	0.263525	0
Z	E	0.814918	0	0.893975
Z	Y	0.4713	0	0
Z	Y	0	0.591253	0
Z	E	0	0.701765	0
Z	F	0.922365	0	0
A	Y	0	0.292965	0
Z	G	0	0	0
B	F	0	0	0.297316
Z	E	0.568559	0	0
Z	Y	0	0.454284	0
Z	Y	0	0.871665	0
Z	F	0	0.73754	0
Z	F	0	0.354916	0.628814
C	F	0	0.363964	0.765484
Z	Y	0.353732	0.810704	0
Z	H	0.113509	0.28051	0.381036
Z	F	0	0.037519	0
Z	Y	0	0	0.12499
Z	F	0.138424	0.568676	0
Z	Y	0.596672	0.272642	0
B	Y	0	0	0
B	Y	0	0.783975	0
Z	Y	0	0	0.811719
C	Y	0	0.891743	0.325333
Z	Y	0	0	0
Z	Y	0	0	0
A	Y	0	0.427087	0.857315
Z	Y	0.694054	0.570853	0
C	Y	0	0	0.832905
A	E	0	0.557151	0
Z	G	0	0.418355	0
Z	E	0	0.981077	0
Z	Y	0	0	0
B	Y	0	0	0
C	Y	0	0.653637	0
Z	Y	0	0.063807	0.627236
A	Y	0	0	0
A	E	0	0.615162	0.471538
Z	E	0	0	0.873661
C	E	0	0.705526	0
B	E	0	0	0
D	E	0	0.181917	0
C	E	0.133909	0.384976	0
Z	Y	0	0	0
Z	Y	0.43239	0.349235	0.662536
Z	E	0	0	0.759686
C	F	0	0	0
B	F	0	0	0
Z	Y	0	0	0
Z	Y	0	0.571842	0
D	F	0	0	0
B	Y	0.35091	0.64292	0.278298
Z	Y	0	0	0
Z	Y	0	0.688592	0
Z	Y	0	0	0
Z	Y	0	0	0.391571
Z	E	0	0.892539	0.190905
Z	Y	0	0	0
C	Y	0	0	0.130324
Z	Y	0	0	0.684485
Z	F	0	0	0.4285
B	Y	0	0	0.662478
C	Y	0.886846	0.624508	0.385834
A	F	0.499337	0.953973	0.779087
B	E	0	0	0
Z	Y	0.829042	0	0
D	Y	0	0.742276	0
Z	Y	0.780538	0	0
Z	E	0	0	0
Z	Y	0	0	0
Z	Y	0	0.390683	0.278122
B	Y	0	0.547866	0
A	Y	0	0	0
Z	E	0	0	0.84647
C	Y	0	0	0
A	Y	0.038079	0	0
Z	Y	0.648754	0.530439	0.324208
C	Y	0.90814	0	0
A	Y	0	0.662774	0.125735
A	Y	0	0	0.087374
Z	F	0.843058	0	0
Z	Y	0	0	0.276522
Z	E	0.372024	0	0.802851
B	Y	0	0	0.991431
Z	Y	0	0	0.349809
Z	F	0	0	0
Z	Y	0.018281	0	0
A	E	0	0	0
Z	Y	0	0	0.884325
B	E	0	0	0.4991
Z	G	0.441243	0	0
Z	Y	0.092815	0	0.832146
Z	Y	0	0	0
B	F	0	0	0
A	Y	0	0.240859	0.955997
B	Y	0	0	0
Z	G	0	0.948327	0
Z	Y	0.498352	0	0.352834
Z	E	0	0.703476	0.267642
A	Y	0.194584	0	0
Z	Y	0.525361	0	0
Z	Y	0.663459	0.912693	0.331549
B	Y	0.897995	0	0.551788
C	E	0.1456	0.825737	0
A	G	0.100144	0	0
Z	E	0	0	0
Z	H	0.607877	0	0.635584
Z	Y	0	0	0
C	Y	0	0	0
B	F	0	0.610641	0
A	Y	0.347535	0	0.229116
Z	H	0	0.83262	0.132152
B	Y	0.298996	0	0
C	Y	0	0	0
Z	F	0.377465	0	0.607767
Z	E	0	0.131086	0.587005
A	G	0.721661	0	0
B	Y	0.013843	0.854964	0.838922
Z	Y	0.400482	0	0
Z	E	0	0	0.698687
Z	Y	0	0.015776	0.647407
Z	Y	0.157815	0	0
Z	E	0	0	0
A	Y	0.800707	0	0
Z	Y	0	0.952555	0.671317
Z	Y	0	0	0.385204
C	Y	0.647902	0	0
A	Y	0	0	0
C	Y	0.583521	0	0.744523
Z	E	0	0	0.461914
A	Y	0.904413	0.803066	0.588295
A	Y	0.743301	0	0
Z	Y	0	0	0.877423
Z	Y	0.096538	0	0
Z	F	0.358322	0.302831	0
Z	Y	0.0717	0	0
Z	F	0	0.391852	0
A	Y	0.749699	0	0
A	Y	0	0	0
C	E	0.914872	0	0
Z	Y	0.826193	0	0
Z	E	0	0	0.814199
Z	Y	0.267796	0.962935	0
Z	Y	0.468704	0	0.52513
A	F	0.344492	0.426821	0.773711
Z	E	0	0	0
Z	Y	0.533592	0	0
B	Y	0.711641	0.797858	0
Z	Y	0	0	0
Z	F	0	0	0
C	Y	0	0	0
A	Y	0	0.459764	0.543704
Z	F	0	0	0
Z	F	0	0	0
B	Y	0.183089	0	0.405368
B	Y	0	0	0
Z	Y	0.296811	0.812691	0.114865
Z	Y	0.342077	0.788576	0
Z	Y	0.584729	0	0.226284
Z	E	0.765411	0	0.582517
D	Y	0.597001	0	0
Z	Y	0	0	0.51104
Z	H	0.958493	0	0.137243
Z	Y	0.189683	0	0.665793
Z	Y	0	0	0.316071
Z	Y	0	0.590591	0
Z	G	0.398295	0	0
Z	Y	0.791342	0	0
C	E	0	0	0
D	Y	0.735971	0	0.319852
D	E	0.708698	0	0.658068
Z	Y	0.442724	0	0
Z	Y	0.36697	0	0.819246
Z	Y	0	0	0.593203
Z	Y	0.373724	0.68787	0
Z	E	0	0	0
B	E	0	0.60659	0.127105
Z	E	0.047523	0	0.763185
Z	F	0	0.6978	0.141874
B	Y	0	0	0
Z	Y	0	0.910199	0
Z	Y	0	0.310757	0.631136
Z	Y	0	0	0
Z	Y	0	0.223454	0
Z	Y	0	0.185119	0.454007
Z	Y	0	0.57279	0.598956
A	Y	0.155759	0	0
Z	Y	0	0	0
A	E	0	0.163245	0.991091
A	Y	0.364346	0	0.922954
Z	F	0.052337	0.582187	0
A	H	0	0	0.442303
A	Y	0.308175	0.935822	0.688301
A	G	0	0	0
B	Y	0.706494	0	0.517305
Z	Y	0	0	0.599782
C	G	0	0	0.927728
Z	E	0.70557	0	0
Z	Y	0	0	0
Z	Y	0.506238	0	0
Z	Y	0.775766	0.043954	0
Z	F	0.160016	0	0
C	E	0.830336	0	0
Z	E	0.008291	0	0.581296
A	F	0	0	0
Z	Y	0.133531	0	0.147566
Z	Y	0	0	0.717722
Z	Y	0	0	0
Z	Y	0	0.023851	0
Z	F	0.471407	0.276641	0.167446
Z	E	0.173254	0.630181	0
Z	F	0.601549	0	0.11478
D	Y	0.806926	0	0.467912
A	F	0	0	0
B	Y	0	0	0
A	Y	0	0	0
Z	E	0	0	0
Z	Y	0.827897	0	0.487699
B	Y	0	0.353575	0.841343
B	F	0	0	0
A	E	0	0.556104	0
Z	F	0	0	0
D	F	0.191784	0	0
Z	Y	0	0.556253	0
Z	Y	0.150288	0	0
D	Y	0	0	0.414931
Z	Y	0	0.611435	0
A	E	0	0	0.758503
Z	Y	0	0	0
Z	E	0	0	0.669671
A	Y	0	0.868908	0.373036
B	G	0	0.641067	0.092585
A	F	0.973256	0	0.541603
Z	Y	0	0	0.4772
Z	Y	0.328805	0.746311	0
Z	E	0	0	0.726123
A	Y	0.633545	0.358365	0
Z	Y	0	0	0.591242
Z	Y	0.068494	0	0.280994
Z	Y	0.837423	0	0
A	E	0	0	0
Z	Y	0	0.880563	0
Z	Y	0	0	0.144064
A	Y	0	0	0
Z	Y	0	0	0
Z	E	0	0	0
C	F	0	0.256041	0.793045
Z	E	0	0.4565	0.806096
Z	H	0.221933	0	0.660303
A	Y	0.785184	0	0
D	Y	0.362117	0	0
Z	Y	0	0	0
Z	Y	0.527054	0.038503	0
Z	F	0	0	0
B	E	0	0.294132	0
Z	Y	0.744724	0.05355	0
Z	G	0.528254	0.705399	0
Z	Y	0	0	0
A	F	0	0	0.930312
B	E	0	0.431734	0.875512
Z	Y	0.335572	0	0
B	Y	0	0.362363	0.84199
A	Y	0	0.983364	0
Z	G	0.521978	0	0.376035
Z	Y	0.47123	0	0
Z	H	0.606589	0	0
A	G	0.846615	0.560129	0
Z	F	0.467589	0	0.468158
Z	Y	0	0.283792	0.422155
A	H	0.063301	0.821329	0.041775
Z	F	0.170162	0	0
C	F	0	0	0.149952
Z	Y	0.247768	0.639811	0
Z	Y	0.288768	0	0
Z	F	0.082582	0.350567	0
Z	Y	0.738671	0.241966	0
Z	Y	0	0	0.313848
Z	G	0.643518	0	0
C	F	0.696167	0.196116	0
A	G	0	0	0
Z	Y	0	0.118928	0.726659
A	Y	0	0.870866	0.698426
C	E	0	0	0
A	Y	0.168666	0.06597	0.805798
A	Y	0.434337	0	0
Z	E	0.85723	0.199741	0.435909
D	E	0	0	0.114364
Z	E	0.556792	0.077764	0
Z	E	0	0	0
Z	Y	0	0.95223	0
C	Y	0.856705	0	0
Z	Y	0	0.672127	0.426605
Z	Y	0	0	0
Z	E	0.208414	0	0
A	Y	0.96356	0	0.221372
Z	E	0.975267	0.022065	0
A	E	0.701717	0	0.401718
D	Y	0	0	0
Z	Y	0	0.570519	0.029787
B	E	0.003095	0.896222	0.521015
A	E	0.732092	0.415603	0
Z	E	0	0.327801	0.465559
B	Y	0.645454	0	0
A	Y	0.642338	0.769375	0
Z	Y	0	0	0.540859
B	Y	0	0	0.35767
Z	E	0	0.031136	0
Z	Y	0.197974	0	0
Z	Y	0	0	0
A	Y	0.5757	0.729198	0
Z	Y	0	0	0
A	G	0	0.964047	0
A	Y	0	0.433886	0
Z	Y	0	0	0
Z	Y	0.849996	0.182524	0
Z	Y	0	0	0
C	Y	0	0.274873	0
Z	Y	0.61798	0.654969	0.497965
Z	Y	0.25334	0	0.61329
Z	E	0	0.290127	0.74621
Z	Y	0.138565	0	0.954191
Z	Y	0.494793	0	0
B	Y	0.553697	0	0.939476
Z	Y	0.684889	0.127497	0.853061
D	Y	0	0	0.998333
A	Y	0	0.68836	0.11961
A	Y	0	0	0
A	E	0	0	0.519182
Z	Y	0	0	0
Z	Y	0.289017	0	0.438887
C	Y	0	0.171716	0
A	Y	0.796127	0	0.598388
Z	F	0.970124	0	0
Z	Y	0	0	0
C	Y	0.557049	0.327213	0
A	Y	0.641372	0	0.409751
A	Y	0.600222	0.413544	0
Z	H	0	0.697378	0.088174
Z	Y	0	0	0
Z	Y	0	0	0
B	Y	0	0	0
B	Y	0.541146	0	0.265895
A	Y	0	0.097068	0.401295
B	Y	0	0	0.685282
C	Y	0.93616	0	0
C	Y	0.04172	0	0
B	Y	0	0	0
Z	Y	0.090516	0	0.514654
Z	E	0.910313	0	0
Z	Y	0.432416	0.202109	0
Z	Y	0	0	0
Z	Y	0	0	0.819144
B	Y	0.467622	0	0.183107
Z	Y	0.89661	0	0.302417
Z	Y	0.623592	0.542297	0
A	Y	0	0	0
B	Y	0.759778	0	0.821028
B	E	0	0	0
C	Y	0.542898	0.294038	0
D	Y	0.666795	0.54887	0
Z	E	0.743455	0	0
B	G	0	0	0.474342
Z	G	0.019603	0	0.579303
Z	G	0.354114	0	0.158313
A	E	0.947481	0	0
B	E	0	0	0.965499
C	F	0.554965	0	0.497266
B	F	0.742099	0	0.698652
Z	Y	0	0	0
Z	F	0.501578	0.200468	0.44764
Z	F	0	0	0
Z	E	0	0	0
B	F	0	0	0
B	H	0	0.701621	0
Z	Y	0.347129	0	0
Z	Y	0	0.455367	0.662106
A	F	0.777402	0.153003	0.87097
C	E	0.775606	0.932472	0
Z	Y	0	0	0
Z	Y	0.109653	0	0
Z	E	0	0	0
A	Y	0.766036	0	0
C	Y	0	0	0
A	E	0.650779	0	0.576521
Z	Y	0.173492	0.534817	0
Z	Y	0.734431	0	0.376318
D	E	0	0	0.04533
A	Y	0.204036	0.534963	0
Z	Y	0.535852	0.349094	0.482819
Z	Y	0.236392	0	0
Z	Y	0	0.149124	0
A	Y	0.541321	0.073277	0.637574
Z	Y	0.820782	0.151933	0
A	Y	0	0	0
Z	Y	0	0	0
Z	E	0	0	0.451375
B	Y	0	0.866615	0.595822
Z	E	0	0.586448	0
Z	Y	0	0.245786	0
Z	F	0.261067	0.475925	0
D	Y	0	0	0.811168
A	Y	0.309141	0	0
Z	F	0	0.348813	0.592497
Z	Y	0	0.899094	0
B	E	0	0.607705	0
Z	Y	0	0	0.89034
Z	Y	0	0	0
Z	Y	0	0	0.741921
C	Y	0	0	0
Z	E	0	0	0
Z	F	0.593867	0.124799	0
Z	Y	0.324242	0	0.445005
Z	Y	0	0.148155	0
A	Y	0.430142	0	0.218355
B	F	0	0	0
Z	F	0	0.665388	0.481141
B	E	0.177076	0	0
Z	Y	0.363198	0	0
Z	Y	0.986091	0	0.412392
Z	G	0.048906	0	0.864972
Z	Y	0	0	0
Z	E	0	0.569671	0
Z	Y	0	0	0
Z	Y	0	0.345062	0
Z	Y	0	0	0
Z	Y	0.712958	0	0
B	Y	0	0.160509	0.370258
Z	Y	0	0.43662	0
B	F	0.775199	0	0.617298
Z	Y	0.520352	0	0.108058
Z	F	0	0	0.229034
Z	E	0	0.778206	0
A	E	0.622252	0.453113	0.613704
A	Y	0.506762	0	0.143464
A	F	0.481424	0	0
Z	Y	0	0.581335	0
A	G	0	0	0
C	Y	0.4546	0.552774	0
Z	H	0	0.812771	0
Z	Y	0	0.927369	0.171758
A	Y	0	0	0
B	Y	0	0	0
A	E	0	0.098681	0
Z	Y	0	0	0
Z	E	0.359007	0	0.745747
A	Y	0	0.463104	0
A	Y	0.971946	0.536499	0.165861
Z	E	0.756961	0	0.305304
Z	E	0	0	0.175166
Z	F	0	0	0.331107
B	Y	0	0	0
Z	E	0.484821	0	0
Z	E	0.347432	0.269077	0.600366
A	Y	0	0.489722	0
Z	G	0.919538	0	0.399287
Z	Y	0	0	0.890935
Z	E	0	0	0
Z	Y	0.391332	0.675037	0
A	Y	0	0	0
A	Y	0	0.626212	0
Z	Y	0	0	0
Z	G	0	0	0
B	Y	0.844787	0.454344	0.274487
B	Y	0	0	0
D	Y	0.783179	0	0.405713
Z	Y	0.12494	0	0
Z	Y	0.006572	0	0
Z	Y	0.490925	0.124785	0
Z	Y	0	0	0.353182
Z	Y	0	0	0.609472
A	H	0.329482	0	0
Z	Y	0	0.606061	0
Z	F	0	0.137075	0
B	Y	0	0.901169	0.454246
D	Y	0	0	0
Z	G	0.729108	0.661888	0
A	F	0.593864	0.600188	0
Z	E	0	0.925834	0
Z	Y	0.161818	0.44027	0.627745
A	F	0.004484	0	0
B	E	0.8459	0.551425	0
D	E	0	0.198528	0.555702
Z	E	0	0	0
C	G	0.135333	0	0
Z	F	0	0	0.25716
B	F	0	0.740081	0.182874
Z	Y	0	0.265035	0.709179
B	Y	0	0	0
Z	Y	0	0	0
B	Y	0	0.758225	0
Z	Y	0	0.478996	0.956716
B	Y	0	0	0.763197
Z	Y	0.267231	0.809238	0
Z	Y	0.511841	0.591384	0.81209
Z	G	0	0	0
Z	F	0	0	0
Z	Y	0.151228	0	0.625264
Z	Y	0.604525	0.701568	0
Z	E	0	0	0.885782
C	E	0	0.148858	0
A	Y	0	0.367768	0
Z	Y	0	0	0.50497
B	F	0	0.748131	0
Z	F	0	0	0
Z	Y	0.990742	0	0
C	F	0	0.263613	0.827473
Z	Y	0	0	0.183347
B	Y	0	0	0.567664
Z	Y	0	0	0
Z	Y	0	0.48017	0.611601
Z	G	0	0	0.844282
B	F	0	0.425253	0
C	Y	0	0	0
Z	Y	0	0.741402	0
A	F	0.989416	0.023075	0.335518
A	Y	0	0	0
A	E	0	0.297893	0
A	Y	0	0	0
Z	E	0	0	0.343286
Z	G	0.747375	0.601483	0
Z	F	0	0	0
Z	F	0	0	0
Z	Y	0	0	0
Z	Y	0	0.101375	0
Z	E	0	0.016368	0
B	E	0	0.490263	0
C	F	0	0.306869	0
Z	Y	0	0	0
Z	E	0	0	0.454725
C	E	0.523203	0.99398	0
Z	G	0.425456	0	0
B	Y	0	0	0
Z	E	0.889278	0	0
Z	Y	0	0.183938	0.323996
Z	Y	0.75069	0	0
Z	G	0	0.489487	0
Z	Y	0	0.374089	0.216497
A	Y	0.577419	0.508432	0
Z	H	0	0.584331	0
A	E	0	0.112848	0
Z	E	0.961853	0	0
Z	Y	0	0	0
C	Y	0	0.837993	0.117752
Z	Y	0	0	0.367813
Z	E	0.485688	0	0
B	G	0	0.392977	0
Z	Y	0	0	0
Z	Y	0	0	0
Z	Y	0.669667	0	0
Z	E	0	0.243772	0.536349
A	Y	0.06974	0	0
Z	Y	0	0	0.200757
Z	E	0.285005	0.464234	0.693669
Z	Y	0	0	0
Z	Y	0.89737	0.559534	0
A	Y	0.752026	0.243907	0
B	Y	0	0	0
Z	Y	0	0	0
B	F	0	0.333751	0.302819
A	Y	0	0.167441	0.511912
Z	Y	0.595753	0	0
Z	E	0	0	0
Z	Y	0	0.388725	0
Z	Y	0.92282	0	0
Z	H	0	0.747857	0
B	E	0	0.452495	0.324254
Z	Y	0.490153	0	0.80706
B	Y	0.279404	0	0
Z	E	0.812656	0	0.082668
Z	E	0	0	0
C	Y	0.257461	0	0
Z	Y	0	0	0
C	Y	0	0.236928	0
Z	G	0.056475	0.916416	0.195705
A	E	0	0.607608	0
Z	E	0.706537	0	0
A	G	0	0.811529	0.498642
A	Y	0	0	0
Z	Y	0	0	0
B	Y	0	0.640682	0
C	Y	0	0	0
B	E	0.820702	0.147589	0
Z	H	0.196556	0	0.389392
A	Y	0	0	0.33121
C	E	0	0.637398	0.644547
C	G	0	0	0
Z	Y	0	0.589833	0.409698
A	Y	0	0.277091	0
Z	Y	0	0.28983	0
A	Y	0	0	0
Z	Y	0.337518	0.527495	0.813816
Z	Y	0	0.024914	0.802294
Z	E	0	0.995409	0.094754
C	Y	0.372212	0.446616	0
B	Y	0	0.76334	0.552578
Z	Y	0	0.677755	0.23398
Z	E	0	0.788859	0.972865
A	Y	0.813945	0.411005	0
D	E	0	0.547582	0.364142
B	H	0	0	0
A	Y	0	0	0.22852
A	Y	0.268702	0	0.414593
Z	Y	0	0.957675	0
B	Y	0	0.355803	0
Z	G	0	0.641305	0
A	F	0.110245	0	0.571829
Z	E	0.688739	0.452144	0.894418
Z	Y	0.847147	0.431814	0
A	E	0.99589	0.196931	0.311686
Z	E	0	0	0
Z	E	0.602708	0.77648	0
B	Y	0	0	0.492343
A	Y	0	0.182574	0
C	F	0	0	0.534237
Z	E	0.505763	0	0
A	Y	0	0	0
Z	Y	0.888107	0	0
B	Y	0.246948	0	0.494934
A	Y	0.449122	0	0
D	Y	0	0.493947	0
C	E	0.08848	0	0.358675
Z	Y	0.726076	0	0.266352
Z	Y	0	0	0.60444
Z	Y	0	0	0
Z	Y	0	0	0
D	Y	0	0.387774	0.606894
Z	Y	0	0	0.56234
C	E	0	0	0
B	F	0	0.248906	0
Z	E	0	0	0
B	E	0	0	0.171599
Z	F	0	0.801928	0.116835
Z	Y	0	0	0.667359
Z	E	0	0.265946	0.148376
B	F	0.397528	0.174271	0
C	Y	0.524993	0	0.027227
B	F	0	0.485746	0
A	Y	0	0	0.297012
Z	Y	0	0.298064	0
A	Y	0.172482	0.917896	0
A	F	0	0.483613	0.35742
A	Y	0	0.777904	0
D	H	0	0	0
Z	E	0	0	0.632237
C	Y	0	0.521499	0
B	F	0.740036	0.849842	0
Z	E	0	0	0.306242
A	E	0	0.174337	0.806776
B	E	0	0	0
Z	Y	0	0	0
Z	E	0	0	0.721416
Z	Y	0	0.139691	0
A	Y	0.435374	0	0.377252
Z	H	0.261159	0.897377	0.490764
Z	F	0	0.709789	0.686189
Z	Y	0	0.935701	0.473222
D	Y	0.138755	0.889026	0.729404
A	F	0	0.803777	0
Z	Y	0	0	0.053711
A	F	0	0	0
Z	Y	0	0	0.90362
Z	G	0	0	0
Z	Y	0.653848	0	0
Z	Y	0	0.711017	0
Z	E	0.797518	0.281304	0.591247
Z	E	0.470317	0	0
Z	E	0	0	0
A	Y	0.015343	0	0
Z	E	0.738848	0	0
A	H	0.840066	0.35754	0
Z	Y	0.330102	0	0
Z	Y	0	0	0
A	Y	0	0.442683	0.68862
Z	E	0	0.566772	0
Z	Y	0.836719	0	0
A	F	0.116065	0.614902	0
Z	Y	0	0.300875	0.698318
A	F	0	0	0
A	E	0	0	0
B	Y	0	0	0.522633
Z	E	0	0.312556	0
Z	G	0	0	0
B	E	0	0.586621	0
D	E	0.77228	0.159991	0.346178
D	Y	0	0.073004	0
Z	Y	0	0.282689	0
Z	Y	0.825485	0.349117	0.687652
Z	Y	0.733088	0.318907	0
B	G	0.28745	0.928916	0
A	Y	0	0	0
Z	Y	0	0	0
Z	Y	0	0.437868	0.265012
Z	Y	0.277763	0	0.941242
B	Y	0	0.384417	0.62528
A	Y	0	0	0
A	Y	0.630721	0	0.818303
Z	F	0	0.905776	0
Z	E	0.402078	0	0.657991
Z	Y	0.3895	0	0
Z	Y	0	0.662938	0.54274
Z	Y	0.074966	0	0.196474
Z	Y	0	0	0
Z	Y	0	0.489935	0
Z	Y	0	0.792359	0
Z	Y	0	0	0.563449
A	Y	0	0.368864	0.94093
Z	Y	0.245657	0	0.218982
C	H	0	0	0
Z	E	0.472509	0	0
Z	Y	0.976501	0	0
Z	G	0.318436	0.577968	0
Z	Y	0.524827	0.842029	0.245601
A	Y	0	0	0.194062
Z	Y	0.470889	0	0.541013
Z	Y	0	0	0
Z	Y	0	0.858309	0
B	G	0.521359	0	0.917168
Z	F	0.999361	0	0
C	E	0.89335	0.840978	0.416593
D	E	0	0	0.757987
C	E	0.573303	0	0.783886
Z	Y	0	0	0
Z	E	0	0	0.701289
Z	Y	0.500959	0	0
C	E	0	0	0
Z	Y	0.448722	0	0
Z	Y	0.180495	0	0
Z	Y	0	0	0
Z	F	0	0	0
Z	Y	0.494173	0.271246	0.08823
A	Y	0	0.345379	0
Z	F	0.039263	0	0
A	Y	0	0.567999	0
Z	Y	0	0	0.530739
Z	Y	0.499238	0.749185	0
Z	Y	0	0	0.948585
Z	Y	0	0	0
Z	Y	0	0	0.036766
Z	Y	0.267862	0	0.747987
A	Y	0	0	0
B	Y	0.337616	0	0.279862
Z	Y	0.724	0	0.667769
Z	Y	0.707074	0	0.560734
Z	F	0	0	0.249573
Z	Y	0	0.492678	0
Z	Y	0.496387	0.324028	0
Z	Y	0.209123	0.985265	0.785263
D	E	0	0	0
Z	G	0	0	0.074918
Z	Y	0.601292	0.656416	0.303004
Z	Y	0.291808	0.950151	0.135215
D	E	0	0	0
Z	Y	0	0	0
Z	Y	0.889088	0.43372	0
A	F	0.349553	0	0.586293
Z	Y	0.467764	0	0.580663
Z	E	0.960606	0	0
D	F	0	0	0
Z	F	0	0	0.397853
A	F	0	0.650805	0.77456
Z	Y	0.078002	0	0
A	Y	0.566276	0.416396	0
A	Y	0	0.490837	0.898323
A	Y	0	0	0
Z	Y	0	0.472584	0
Z	Y	0	0	0.23103
Z	Y	0	0.364635	0
Z	F	0	0	0
Z	Y	0	0	0.684643
Z	Y	0	0.875917	0
Z	E	0	0	0
Z	Y	0	0	0.074192
Z	F	0	0	0
Z	Y	0.328889	0	0
A	Y	0.617636	0.254042	0
Z	G	0	0.064639	0
B	F	0	0.544929	0.054878
Z	F	0.745464	0	0
Z	Y	0	0	0
Z	H	0	0	0
Z	F	0.447679	0	0
C	Y	0	0.650636	0.126493
Z	Y	0	0	0
A	F	0	0	0.163881
Z	F	0.591426	0.949079	0.389295
A	E	0	0	0
Z	Y	0.563451	0.176003	0
Z	E	0	0.355524	0
Z	Y	0	0.332915	0.495474
A	Y	0	0.811818	0
B	Y	0	0	0
Z	Y	0.489686	0	0
B	F	0	0.512793	0
A	Y	0	0	0
A	E	0.345761	0.702894	0
Z	Y	0.106381	0	0.098357
A	Y	0	0	0.908878
B	Y	0	0	0
C	G	0	0	0
Z	Y	0.68452	0	0.725162
B	F	0	0.419444	0
Z	Y	0.290176	0	0.345888
Z	Y	0	0	0
A	Y	0	0	0.685159
D	Y	0	0	0
A	Y	0	0	0
D	F	0.420473	0	0.885564
C	Y	0.455888	0	0
A	Y	0	0.481912	0.134341
Z	G	0	0.733943	0
Z	Y	0.508658	0	0
Z	Y	0.62621	0	0
Z	Y	0	0	0.874077
Z	Y	0.707928	0.667122	0
Z	Y	0	0.876407	0
A	Y	0	0	0.291477
Z	G	0	0	0
Z	Y	0	0	0.861611
B	Y	0	0.575862	0
Z	Y	0	0.588623	0
Z	Y	0.478946	0	0
Z	Y	0	0	0
A	Y	0.87343	0	0.035717
Z	Y	0	0.411285	0.497646
Z	E	0	0	0
Z	F	0	0.264257	0.657884
B	Y	0	0.52434	0
Z	Y	0	0	0
B	Y	0	0	0.737278
Z	Y	0	0.263898	0.561964
Z	Y	0	0.462659	0.557368
Z	E	0	0	0
C	Y	0	0	0
Z	H	0	0	0
A	Y	0	0.123663	0
A	G	0	0.379761	0.772537
A	Y	0	0	0.385772
Z	Y	0	0.339402	0.500014
Z	Y	0.196542	0.616866	0
Z	Y	0.950078	0	0.276088
Z	H	0	0.458551	0
Z	Y	0.337717	0	0.338998
Z	F	0	0.381075	0
C	Y	0	0.154221	0.964709
Z	G	0	0	0.245384
Z	F	0.782612	0.24139	0
B	Y	0	0	0
B	Y	0	0	0.678574
C	E	0	0.401652	0
B	Y	0	0	0
A	Y	0	0	0
Z	Y	0.062912	0	0
Z	Y	0	0	0
A	Y	0.271637	0.349777	0
A	Y	0.398949	0.562963	0
D	G	0	0	0
Z	F	0	0	0.89615
Z	Y	0.84773	0	0
B	E	0.033799	0	0
Z	Y	0.558587	0	0
A	E	0	0.422077	0
Z	Y	0	0.6142	0
Z	E	0	0.670748	0
Z	Y	0.480458	0	0
B	G	0	0	0.325773
Z	E	0.344014	0	0
Z	Y	0.590707	0.373338	0
Z	Y	0	0	0
Z	Y	0.868923	0	0.24538
Z	E	0.691007	0.364454	0
Z	E	0.895601	0.933363	0.07373
Z	G	0	0.152183	0
Z	G	0.0281	0.410576	0
A	Y	0	0	0.454914
B	Y	0.496399	0	0
Z	H	0	0	0.166178
Z	Y	0	0	0
Z	Y	0.781103	0	0
Z	Y	0.863435	0.051334	0
Z	F	0	0	0
